Job title ,Hiring Company,Comapny Address,Shift,Links
Odoo Developer,E3mel Business for Financial & Managerial Consultancy,"Maadi, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/yNXK5BwogKW7-Odoo-Developer-E3mel-Business-for-Financial-Managerial-Consultancy-Cairo-Egypt?o=105&l=sp&t=sj&a=python|search-v3|hpb|spbg
Team lead Backend Java,A1Softech,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/Lwj29Yo6NNg1-Team-lead-Backend-Java-A1Softech-Cairo-Egypt?o=106&l=sp&t=sj&a=python|search-v3|hpb|spbg
Software Development Team Leader,Superior Business Solutions,"Nasr City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/Ivi9LpTSBDhC-Software-Development-Team-Leader-Superior-Business-Solutions-Cairo-Egypt?o=107&l=sp&t=sj&a=python|search-v3|hpb|spbg
IT System Engineer - Leader, Si-Vision,"Sheraton, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/f5kGjN87HsDG-IT-System-Engineer---Leader-Si-Vision-Cairo-Egypt?o=108&l=sp&t=sj&a=python|search-v3|hpb|spbg
Software Support Engineer,Trufla,"Heliopolis, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/6Oo5p8Hce5Zx-Software-Support-Engineer-Trufla-Cairo-Egypt?o=109&l=sp&t=sj&a=python|search-v3|hpb|spbg
Sr.DevOps Engineer,Fixed Solutions,"Sheraton, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/xqw1ptKKO6V4-SrDevOps-Engineer-Fixed-Solutions-Cairo-Egypt?o=110&l=sp&t=sj&a=python|search-v3|hpb|spbg
Odoo Developer,Confidential -,"Zagazig, Sharqia, Egypt ",Full time,https://wuzzuf.net/jobs/p/JKzyWEkF6Wci-Odoo-Developer-Sharqia-Egypt?o=111&l=sp&t=sj&a=python|search-v3|hpb|spbg
Business Intelligence Developer,Fatura ,"Maadi, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/4ydjkUeYF21i-Business-Intelligence-Developer-Fatura-Cairo-Egypt?o=112&l=sp&t=sj&a=python|search-v3|hpb|spbg
Odoo ERP Functional Consultant,Smart IT,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/82TyysxVZFYJ-Odoo-ERP-Functional-Consultant-Smart-IT-Cairo-Egypt?o=113&l=sp&t=sj&a=python|search-v3|hpb|spbg
Senior Cloud Implementation Engineer,Forte Cloud,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/b5kVfR9NUaYg-Senior-Cloud-Implementation-Engineer-Forte-Cloud-Cairo-Egypt?o=114&l=sp&t=sj&a=python|search-v3|hpb|spbg
Testing & Support Engineer,El-Sewedy Electrometer,"6th of October, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/l47f3WlLhFdS-Testing-Support-Engineer-El-Sewedy-Electrometer-Giza-Egypt?o=115&l=sp&t=sj&a=python|search-v3|hpb|spbg
IT System Engineering Leader,Premier Services and Recruitment,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/6NNubG4azn0l-IT-System-Engineering-Leader-Premier-Services-and-Recruitment-Cairo-Egypt?o=116&l=sp&t=sj&a=python|search-v3|hpb|spbg
Enterprise Solutions Team Leader (Odoo),Mideast Software,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/P5GuOwbbPDp1-Enterprise-Solutions-Team-Leader-Odoo-Mideast-Software-Cairo-Egypt?o=117&l=sp&t=sj&a=python|search-v3|hpb|spbg
Senior Software Engineer - Full Stack (6 Months Contract),Confidential -,"Cairo, Egypt ",Freelance / Project,https://wuzzuf.net/jobs/p/WcPlDgmDOvRu-Senior-Software-Engineer---Full-Stack-6-Months-Contract-Cairo-Egypt?o=118&l=sp&t=sj&a=python|search-v3|hpb|spbg
Software Development Support Engineer,ITIDA,"6th of October, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/o0SevKp1ePcX-Software-Development-Support-Engineer-ITIDA-Giza-Egypt?o=119&l=sp&t=sj&a=python|search-v3|hpb|spbg
Senior .Net Full Stack Developer (Project Based),One Point Holding,"Sheraton, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/zq1P7w9fu5a5-Senior-Net-Full-Stack-Developer-Project-Based-One-Point-Holding-Cairo-Egypt?o=120&l=sp&t=sj&a=python|search-v3|hpb|spbg
IT Technical Support (80 % Of Work Will Be Allocated In Africa),Confidential -,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/ymgfCb8s4v1u-IT-Technical-Support-80-Of-Work-Will-Be-Allocated-In-Africa-Cairo-Egypt?o=121&l=sp&t=sj&a=python|search-v3|hpb|spbg
React Front End Web Developer - Ocucon UK Team - (Alexandria),Procrew,"San Stefano, Alexandria, Egypt ",Part time,https://wuzzuf.net/jobs/p/8VL9e025LerV-React-Front-End-Web-Developer---Ocucon-UK-Team---Alexandria-Procrew-Alexandria-Egypt?o=122&l=sp&t=sj&a=python|search-v3|hpb|spbg
Senior Devops Engineer,Botit,"Downtown, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/qZPhBSMQ3Avg-Senior-Devops-Engineer-Botit-Cairo-Egypt?o=123&l=sp&t=sj&a=python|search-v3|hpb|spbg
Senior .Net Software Developer,Kalasko,"Hurghada, Red Sea, Egypt ",Full time,https://wuzzuf.net/jobs/p/HUeOT6iNgXje-Senior-Net-Software-Developer-Kalasko-Red-Sea-Egypt?o=124&l=sp&t=sj&a=python|search-v3|hpb|spbg
.NET Software Developer (Internship),SmartTech Systems,"Nasr City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/IFvjOG5NJzeU-NET-Software-Developer-Internship-SmartTech-Systems-Cairo-Egypt?o=125&l=sp&t=sj&a=python|search-v3|hpb|spbg
Junior SW QC Engineer - Banha,Z2 Data,"Banha, Qalubia, Egypt ",Internship,https://wuzzuf.net/jobs/p/I2eZYIYSclPj-Junior-SW-QC-Engineer---Banha-Z2-Data-Qalubia-Egypt?o=126&l=sp&t=sj&a=python|search-v3|hpb|spbg
Junior Software Testing - Cairo,Z2 Data,"Nasr City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/aTTF5pVU07Kz-Junior-Software-Testing---Cairo-Z2-Data-Cairo-Egypt?o=127&l=sp&t=sj&a=python|search-v3|hpb|spbg
Software Development Manager,Confidential -,"Giza, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/N6OabqAK2R7l-Software-Development-Manager-Giza-Egypt?o=128&l=sp&t=sj&a=python|search-v3|hpb|spbg
Senior Full Stack Developer,Affsquare,"Sheraton, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/72GD9NDa8HTA-Senior-Full-Stack-Developer-Affsquare-Cairo-Egypt?o=129&l=sp&t=sj&a=python|search-v3|hpb|spbg
Senior Technical Support Engineer,Expandium,"Maadi, Cairo, Egypt ",Work from home,https://wuzzuf.net/jobs/p/CvRJlUCKyyHR-Senior-Technical-Support-Engineer-Expandium-Cairo-Egypt?o=130&l=sp&t=sj&a=python|search-v3|hpb|spbg
Software Tester,Div Systems,"Mokattam, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/OxZkzWXdf0HT-Software-Tester-Div-Systems-Cairo-Egypt?o=131&l=sp&t=sj&a=python|search-v3|hpb|spbg
Robotics Instructor Steam,iSchool,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/JW4lzXJ95ibv-Robotics-Instructor-Steam-iSchool-Cairo-Egypt?o=132&l=sp&t=sj&a=python|search-v3|hpb|spbg
Senior Full Stack Developer (.Net Core & Angular 9+),SmartTech Systems,"Nasr City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/HsqPBCJS73ib-Senior-Full-Stack-Developer-Net-Core-Angular-9-SmartTech-Systems-Cairo-Egypt?o=133&l=sp&t=sj&a=python|search-v3|hpb|spbg
Back-End Java Developer,e Aswaaq Misr,"Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/6MKTPSfvEnN4-Back-End-Java-Developer-e-Aswaaq-Misr-Giza-Egypt?o=134&l=sp&t=sj&a=python|search-v3|hpb|spbg
R&D Engineer,Simplex,"Nasr City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/1rAo6S5T281f-RD-Engineer-Simplex-Cairo-Egypt?o=135&l=sp&t=sj&a=python|search-v3|hpb|spbg
Computer science Instructor ( STEAM ),iSchool,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/4wGwnZ4LfABw-Computer-science-Instructor-STEAM-iSchool-Cairo-Egypt?o=136&l=sp&t=sj&a=python|search-v3|hpb|spbg
Senior Software Engineer,NewStore,"Berlin, Germany ",Full time,https://wuzzuf.net/jobs/p/x1eQf18ZVl1j-Senior-Software-Engineer-NewStore-Berlin-Germany?o=137&l=sp&t=sj&a=python|search-v3|hpb|spbg
Senior DevOps Engineer / Senior DevOps Architect,Confidential -,"Heliopolis, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/Yyj9xkaxuAOx-Senior-DevOps-Engineer-Senior-DevOps-Architect-Cairo-Egypt?o=138&l=sp&t=sj&a=python|search-v3|hpb|spbg
Software Engineer,Fab-Minds,"Sheraton, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/hGl0StOAYFpp-Software-Engineer-Fab-Minds-Cairo-Egypt?o=139&l=sp&t=sj&a=python|search-v3|hpb|spbg
Senior Quality Assurance Specialist - Software,Master Linux,"Mohandessin, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/j8JGZPd6i1lV-Senior-Quality-Assurance-Specialist---Software-Master-Linux-Giza-Egypt?o=140&l=sp&t=sj&a=python|search-v3|hpb|spbg
Assistant Lecturer in Digital Media,El Sewedy Education - The Knowledge Hub Universities,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/wJmwDQmvCnVo-Assistant-Lecturer-in-Digital-Media-El-Sewedy-Education---The-Knowledge-Hub-Universities-Cairo-Egypt?o=141&l=sp&t=sj&a=python|search-v3|hpb|spbg
